id, signature, date
465395,SGV_12N_43160,GREGORIAN:CE:1956-07-25
465396,SGV_12N_43161,GREGORIAN:CE:1956-07-25
465397,SGV_12N_43162,GREGORIAN:CE:1956-07-25
465398,SGV_12N_43163,GREGORIAN:CE:1956-07-25
465399,SGV_12N_43164,GREGORIAN:CE:1956-07-25
465400,SGV_12N_43165,GREGORIAN:CE:1956-07-25
465401,SGV_12N_43166,GREGORIAN:CE:1956-07-25
465402,SGV_12N_43167,GREGORIAN:CE:1956-07-23
465403,SGV_12N_43168,GREGORIAN:CE:1956-07-23
465404,SGV_12N_43169,GREGORIAN:CE:1956-07-23
465405,SGV_12N_43170,GREGORIAN:CE:1956-07-23
465406,SGV_12N_43171,GREGORIAN:CE:1956
465407,SGV_12N_43172,GREGORIAN:CE:1956
465408,SGV_12N_43173,GREGORIAN:CE:1956
465409,SGV_12N_43174,GREGORIAN:CE:1956
465410,SGV_12N_43175,GREGORIAN:CE:1956
465411,SGV_12N_43176,GREGORIAN:CE:1956
465412,SGV_12N_43177,GREGORIAN:CE:1956
465413,SGV_12N_43178,
465414,SGV_12N_43179,
465415,SGV_12N_43180,
465416,SGV_12N_43181,GREGORIAN:CE:1956
465417,SGV_12N_43182,GREGORIAN:CE:1956
465418,SGV_12N_43183,GREGORIAN:CE:1956
465419,SGV_12N_43184,GREGORIAN:CE:1956-07-10
465420,SGV_12N_43185,GREGORIAN:CE:1956-07-10
465421,SGV_12N_43186,GREGORIAN:CE:1956-07-10
465422,SGV_12N_43187,GREGORIAN:CE:1956-07-10
465423,SGV_12N_43188,GREGORIAN:CE:1956-07-10
465424,SGV_12N_43189,GREGORIAN:CE:1956-07-10
465425,SGV_12N_43190,GREGORIAN:CE:1956-08-16
465426,SGV_12N_43191,GREGORIAN:CE:1956-08-16
465427,SGV_12N_43192,GREGORIAN:CE:1956-08-16
465428,SGV_12N_43193,GREGORIAN:CE:1956-08-16
465429,SGV_12N_43194,GREGORIAN:CE:1956-07-23
465430,SGV_12N_43195,GREGORIAN:CE:1956-07-23
465431,SGV_12N_43196,GREGORIAN:CE:1956-07-23
465432,SGV_12N_43197,GREGORIAN:CE:1956-07-23
465433,SGV_12N_43198,GREGORIAN:CE:1956
465434,SGV_12N_43199,GREGORIAN:CE:1956
465435,SGV_12N_43200,GREGORIAN:CE:1956
465436,SGV_12N_43201,GREGORIAN:CE:1956
465437,SGV_12N_43202,GREGORIAN:CE:1956
465438,SGV_12N_43203,GREGORIAN:CE:1956
465439,SGV_12N_43204,GREGORIAN:CE:1956
465440,SGV_12N_43205,GREGORIAN:CE:1956
465441,SGV_12N_43206,GREGORIAN:CE:1956
465442,SGV_12N_43207,GREGORIAN:CE:1956
465443,SGV_12N_43208,GREGORIAN:CE:1956
465444,SGV_12N_43209,GREGORIAN:CE:1956
465445,SGV_12N_43210,GREGORIAN:CE:1956
465446,SGV_12N_43211,GREGORIAN:CE:1956
465447,SGV_12N_43212,GREGORIAN:CE:1956
465448,SGV_12N_43213,GREGORIAN:CE:1956-08
465449,SGV_12N_43214,GREGORIAN:CE:1956-08
465450,SGV_12N_43215,GREGORIAN:CE:1956-08
465451,SGV_12N_43216,GREGORIAN:CE:1956-08
465452,SGV_12N_43217,GREGORIAN:CE:1956-08
465453,SGV_12N_43218,GREGORIAN:CE:1956-08
465454,SGV_12N_43219,GREGORIAN:CE:1956-08
465455,SGV_12N_43220,GREGORIAN:CE:1956-08
465456,SGV_12N_43221,GREGORIAN:CE:1956-08
465457,SGV_12N_43222,GREGORIAN:CE:1956-08
465458,SGV_12N_43223,GREGORIAN:CE:1956-08
465459,SGV_12N_43224,GREGORIAN:CE:1956-08
465460,SGV_12N_43225,GREGORIAN:CE:1956-08
465461,SGV_12N_43226,GREGORIAN:CE:1956-08
465462,SGV_12N_43227,GREGORIAN:CE:1956-08
465463,SGV_12N_43228,GREGORIAN:CE:1956-08
465464,SGV_12N_43229,GREGORIAN:CE:1956-08
465465,SGV_12N_43230,GREGORIAN:CE:1956-08
465466,SGV_12N_43231,GREGORIAN:CE:1956-08
465467,SGV_12N_43232,GREGORIAN:CE:1956-08
465468,SGV_12N_43233,GREGORIAN:CE:1956-08
465469,SGV_12N_43234,GREGORIAN:CE:1956-08
465470,SGV_12N_43235,GREGORIAN:CE:1956-08
465471,SGV_12N_43236,GREGORIAN:CE:1956-08
465472,SGV_12N_43237,GREGORIAN:CE:1956-08
465473,SGV_12N_43238,GREGORIAN:CE:1956-08
465474,SGV_12N_43239,GREGORIAN:CE:1956-08
465475,SGV_12N_43240,GREGORIAN:CE:1956-08
465476,SGV_12N_43241,GREGORIAN:CE:1956-08
465477,SGV_12N_43242,GREGORIAN:CE:1956-08
465478,SGV_12N_43243,GREGORIAN:CE:1956
465479,SGV_12N_43244,GREGORIAN:CE:1956
465480,SGV_12N_43245,GREGORIAN:CE:1956
465481,SGV_12N_43246,GREGORIAN:CE:1956
465482,SGV_12N_43247,GREGORIAN:CE:1956
465483,SGV_12N_43248,GREGORIAN:CE:1956
465484,SGV_12N_43249,GREGORIAN:CE:1956-09-05
465485,SGV_12N_43250,GREGORIAN:CE:1956-09-05
465486,SGV_12N_43251,GREGORIAN:CE:1956-09-05
465487,SGV_12N_43252,GREGORIAN:CE:1956-09-05
465488,SGV_12N_43253,GREGORIAN:CE:1956-09-05
465489,SGV_12N_43254,GREGORIAN:CE:1956-09-05
465490,SGV_12N_43255,GREGORIAN:CE:1956-09-05
465491,SGV_12N_43256,GREGORIAN:CE:1956-09-05
465492,SGV_12N_43257,GREGORIAN:CE:1956-09-05
465493,SGV_12N_43258,GREGORIAN:CE:1956-09-05
465494,SGV_12N_43259,GREGORIAN:CE:1956-09-05
465495,SGV_12N_43260,GREGORIAN:CE:1956-09-05
465496,SGV_12N_43261,GREGORIAN:CE:1956-09-05
465497,SGV_12N_43262,GREGORIAN:CE:1956-09-05
465498,SGV_12N_43263,GREGORIAN:CE:1956-09-05
465499,SGV_12N_43264,GREGORIAN:CE:1956-09-05
465500,SGV_12N_43265,GREGORIAN:CE:1956-09-05
465501,SGV_12N_43266,GREGORIAN:CE:1956-09-05
465502,SGV_12N_43267,GREGORIAN:CE:1956-09-05
465503,SGV_12N_43268,GREGORIAN:CE:1956-09-10
465504,SGV_12N_43269,GREGORIAN:CE:1956-09-10
465505,SGV_12N_43270,GREGORIAN:CE:1956-09-10
465506,SGV_12N_43271,GREGORIAN:CE:1956-09-10
465507,SGV_12N_43272,GREGORIAN:CE:1956-09-10
465508,SGV_12N_43273,GREGORIAN:CE:1956-09-10
465509,SGV_12N_43274,GREGORIAN:CE:1956-09-10
465510,SGV_12N_43275,GREGORIAN:CE:1956-09-10
465511,SGV_12N_43276,GREGORIAN:CE:1956-09-10
465512,SGV_12N_43277,GREGORIAN:CE:1956-09-10
465513,SGV_12N_43278,GREGORIAN:CE:1956-09-10
465514,SGV_12N_43279,GREGORIAN:CE:1956-09-10
465515,SGV_12N_43280,GREGORIAN:CE:1956-09-10
465516,SGV_12N_43281,GREGORIAN:CE:1956-09-10
465517,SGV_12N_43282,GREGORIAN:CE:1956-09-10
465518,SGV_12N_43283,GREGORIAN:CE:1956-09-10
465519,SGV_12N_43284,GREGORIAN:CE:1956-09-10
465520,SGV_12N_43285,GREGORIAN:CE:1956-09-10
465521,SGV_12N_43286,GREGORIAN:CE:1956-09-10
465522,SGV_12N_43287,GREGORIAN:CE:1956-09-10
465523,SGV_12N_43288,GREGORIAN:CE:1956-09-10
465524,SGV_12N_43289,GREGORIAN:CE:1956-09-10
465525,SGV_12N_43290,GREGORIAN:CE:1956-09-10
465526,SGV_12N_43291,GREGORIAN:CE:1956-09-10
465527,SGV_12N_43292,GREGORIAN:CE:1956-09-10
465528,SGV_12N_43293,GREGORIAN:CE:1956-09-10
465529,SGV_12N_43294,GREGORIAN:CE:1956
465530,SGV_12N_43295,GREGORIAN:CE:1956
465531,SGV_12N_43296,GREGORIAN:CE:1956
465532,SGV_12N_43297,GREGORIAN:CE:1956
465533,SGV_12N_43298,GREGORIAN:CE:1956
465534,SGV_12N_43299,GREGORIAN:CE:1956
465535,SGV_12N_43300,GREGORIAN:CE:1956
465536,SGV_12N_43301,GREGORIAN:CE:1956-09-24
465537,SGV_12N_43302,GREGORIAN:CE:1956-09-24
465538,SGV_12N_43303,GREGORIAN:CE:1956-09-24
465539,SGV_12N_43304,GREGORIAN:CE:1956-09-24
465540,SGV_12N_43305,GREGORIAN:CE:1956-09-24
465541,SGV_12N_43306,GREGORIAN:CE:1956-09-24
465542,SGV_12N_43307,GREGORIAN:CE:1956-09-24
465543,SGV_12N_43308,GREGORIAN:CE:1956-09-24
465544,SGV_12N_43309,GREGORIAN:CE:1956-09-24
465545,SGV_12N_43310,GREGORIAN:CE:1956-09-24
465546,SGV_12N_43311,GREGORIAN:CE:1956-09-24
465547,SGV_12N_43312,GREGORIAN:CE:1956-09-24
465548,SGV_12N_43313,GREGORIAN:CE:1956-09-24
465549,SGV_12N_43314,GREGORIAN:CE:1956-09-24
465550,SGV_12N_43315,GREGORIAN:CE:1956-09-24
465551,SGV_12N_43316,GREGORIAN:CE:1956-09-24
465552,SGV_12N_43317,GREGORIAN:CE:1956-09-24
465553,SGV_12N_43318,GREGORIAN:CE:1956-09-24
465554,SGV_12N_43319,GREGORIAN:CE:1956-09-24
465555,SGV_12N_43320,GREGORIAN:CE:1956-09-24
465556,SGV_12N_43321,GREGORIAN:CE:1956-09-24
465557,SGV_12N_43322,GREGORIAN:CE:1956-09-24
465558,SGV_12N_43323,GREGORIAN:CE:1956-09-24
465559,SGV_12N_43324,GREGORIAN:CE:1956-09-24
465560,SGV_12N_43325,GREGORIAN:CE:1956-09-24
465561,SGV_12N_43326,GREGORIAN:CE:1956-09-24
465562,SGV_12N_43327,GREGORIAN:CE:1956-09-24
465563,SGV_12N_43328,GREGORIAN:CE:1956-09-24
465564,SGV_12N_43329,GREGORIAN:CE:1956-09-24
465565,SGV_12N_43330,GREGORIAN:CE:1956-09-24
465566,SGV_12N_43331,GREGORIAN:CE:1956-09-30
465567,SGV_12N_43332,GREGORIAN:CE:1956-09-30
465568,SGV_12N_43333,GREGORIAN:CE:1956-09-30
465569,SGV_12N_43334,GREGORIAN:CE:1956
465570,SGV_12N_43335,GREGORIAN:CE:1956
465571,SGV_12N_43336,GREGORIAN:CE:1956
465572,SGV_12N_43337,GREGORIAN:CE:1956
465573,SGV_12N_43338,GREGORIAN:CE:1956
465574,SGV_12N_43339,GREGORIAN:CE:1956
465575,SGV_12N_43340,GREGORIAN:CE:1956
465576,SGV_12N_43341,GREGORIAN:CE:1956
465577,SGV_12N_43342,GREGORIAN:CE:1956
465578,SGV_12N_43343,GREGORIAN:CE:1956
465579,SGV_12N_43344,GREGORIAN:CE:1956
465580,SGV_12N_43345,GREGORIAN:CE:1956
465581,SGV_12N_43346,GREGORIAN:CE:1956
465582,SGV_12N_43347,GREGORIAN:CE:1956
465583,SGV_12N_43348,GREGORIAN:CE:1956
465584,SGV_12N_43349,GREGORIAN:CE:1956
465585,SGV_12N_43350,GREGORIAN:CE:1956
465586,SGV_12N_43351,GREGORIAN:CE:1956
465587,SGV_12N_43352,GREGORIAN:CE:1956
465588,SGV_12N_43353,GREGORIAN:CE:1956
465589,SGV_12N_43354,GREGORIAN:CE:1956
465590,SGV_12N_43355,GREGORIAN:CE:1956
465591,SGV_12N_43356,GREGORIAN:CE:1956
465592,SGV_12N_43357,GREGORIAN:CE:1956
465593,SGV_12N_43358,GREGORIAN:CE:1956
465594,SGV_12N_43359,GREGORIAN:CE:1956
465595,SGV_12N_43360,GREGORIAN:CE:1956
465596,SGV_12N_43361,GREGORIAN:CE:1956
465597,SGV_12N_43362,GREGORIAN:CE:1956
465598,SGV_12N_43363,GREGORIAN:CE:1956
465599,SGV_12N_43364,GREGORIAN:CE:1956
465600,SGV_12N_43365,GREGORIAN:CE:1956
465601,SGV_12N_43366,GREGORIAN:CE:1956
465602,SGV_12N_43367,GREGORIAN:CE:1956
465603,SGV_12N_43368,GREGORIAN:CE:1956
465604,SGV_12N_43369,GREGORIAN:CE:1956
465605,SGV_12N_43370,GREGORIAN:CE:1956
465606,SGV_12N_43371,GREGORIAN:CE:1956
465607,SGV_12N_43372,GREGORIAN:CE:1956
465608,SGV_12N_43373,GREGORIAN:CE:1956
465609,SGV_12N_43374,GREGORIAN:CE:1956
465610,SGV_12N_43375,GREGORIAN:CE:1956
465611,SGV_12N_43376,GREGORIAN:CE:1956
465612,SGV_12N_43377,GREGORIAN:CE:1956
465613,SGV_12N_43378,GREGORIAN:CE:1956
465614,SGV_12N_43379,GREGORIAN:CE:1956
465615,SGV_12N_43380,GREGORIAN:CE:1956
465616,SGV_12N_43381,GREGORIAN:CE:1956
465617,SGV_12N_43382,GREGORIAN:CE:1956
465618,SGV_12N_43383,GREGORIAN:CE:1956
465619,SGV_12N_43384,GREGORIAN:CE:1956
465620,SGV_12N_43385,GREGORIAN:CE:1956
465621,SGV_12N_43386,GREGORIAN:CE:1956
465622,SGV_12N_43387,GREGORIAN:CE:1956
465623,SGV_12N_43388,GREGORIAN:CE:1956
465624,SGV_12N_43389,GREGORIAN:CE:1956
465625,SGV_12N_43390,GREGORIAN:CE:1956
465626,SGV_12N_43391,GREGORIAN:CE:1956
465627,SGV_12N_43392,GREGORIAN:CE:1956
465628,SGV_12N_43393,GREGORIAN:CE:1956
465629,SGV_12N_43394,
465630,SGV_12N_43395,
465631,SGV_12N_43396,GREGORIAN:CE:1956
465632,SGV_12N_43397,GREGORIAN:CE:1956
465633,SGV_12N_43398,GREGORIAN:CE:1956-10-14
465634,SGV_12N_43399,GREGORIAN:CE:1956-10-14
465635,SGV_12N_43400,GREGORIAN:CE:1956-10-14
465636,SGV_12N_43401,GREGORIAN:CE:1956-09-29
465637,SGV_12N_43402,GREGORIAN:CE:1956-09-29
465638,SGV_12N_43403,GREGORIAN:CE:1956-09-29
465639,SGV_12N_43404,GREGORIAN:CE:1956-09-29
465640,SGV_12N_43405,GREGORIAN:CE:1956-09-29
465641,SGV_12N_43406,GREGORIAN:CE:1956-09-29
465642,SGV_12N_43407,GREGORIAN:CE:1956-09-29
465643,SGV_12N_43408,GREGORIAN:CE:1956-09-29
465644,SGV_12N_43409,GREGORIAN:CE:1956-09-29
465645,SGV_12N_43410,GREGORIAN:CE:1956-09-29
465646,SGV_12N_43411,GREGORIAN:CE:1956-09-29
465647,SGV_12N_43412,GREGORIAN:CE:1956-09-29
465648,SGV_12N_43413,GREGORIAN:CE:1956-09-29
465649,SGV_12N_43414,GREGORIAN:CE:1956-09-29
465650,SGV_12N_43415,GREGORIAN:CE:1956-09-29
465651,SGV_12N_43416,GREGORIAN:CE:1956-09-29
465652,SGV_12N_43417,GREGORIAN:CE:1956-09-29
465653,SGV_12N_43418,GREGORIAN:CE:1956-09-29
465654,SGV_12N_43419,GREGORIAN:CE:1956-09-29
465655,SGV_12N_43420,GREGORIAN:CE:1956-09-29
465656,SGV_12N_43421,GREGORIAN:CE:1956-09-29
465657,SGV_12N_43422,GREGORIAN:CE:1956-09-29
465658,SGV_12N_43423,GREGORIAN:CE:1956-09-29
465659,SGV_12N_43424,GREGORIAN:CE:1956-09-29
465660,SGV_12N_43425,GREGORIAN:CE:1956-09-29
465661,SGV_12N_43426,GREGORIAN:CE:1956-09-29
465662,SGV_12N_43427,GREGORIAN:CE:1956-09-29
465663,SGV_12N_43428,GREGORIAN:CE:1956-09-29
465664,SGV_12N_43429,GREGORIAN:CE:1956-09-29
465665,SGV_12N_43430,GREGORIAN:CE:1956-10-17
465666,SGV_12N_43431,GREGORIAN:CE:1956-10-17
465667,SGV_12N_43432,GREGORIAN:CE:1956-10-17
465668,SGV_12N_43433,GREGORIAN:CE:1956-10-17
465669,SGV_12N_43434,GREGORIAN:CE:1956-10-17
465670,SGV_12N_43435,GREGORIAN:CE:1956-10-17
465671,SGV_12N_43436,GREGORIAN:CE:1956-10-17
465672,SGV_12N_43437,GREGORIAN:CE:1956-10-17
465673,SGV_12N_43438,GREGORIAN:CE:1956-10-17
465674,SGV_12N_43439,GREGORIAN:CE:1956-10-17
465675,SGV_12N_43440,GREGORIAN:CE:1956-10-17
465676,SGV_12N_43441,GREGORIAN:CE:1956-10-17
465677,SGV_12N_43442,GREGORIAN:CE:1956-10-17
465678,SGV_12N_43443,GREGORIAN:CE:1956-10-17
465679,SGV_12N_43444,GREGORIAN:CE:1956-10-17
465680,SGV_12N_43445,GREGORIAN:CE:1956-10-17
465681,SGV_12N_43446,GREGORIAN:CE:1956-10-17
465682,SGV_12N_43447,GREGORIAN:CE:1956-10-17
465683,SGV_12N_43448,GREGORIAN:CE:1956
465684,SGV_12N_43449,GREGORIAN:CE:1956
465685,SGV_12N_43450,GREGORIAN:CE:1956-10-30
465686,SGV_12N_43451,GREGORIAN:CE:1956-10-30
465687,SGV_12N_43452,GREGORIAN:CE:1956-10-30
465688,SGV_12N_43453,GREGORIAN:CE:1956-10-30
465689,SGV_12N_43454,GREGORIAN:CE:1956-10-30
465690,SGV_12N_43455,GREGORIAN:CE:1956-10-30
465691,SGV_12N_43456,GREGORIAN:CE:1956-10-30
465692,SGV_12N_43457,GREGORIAN:CE:1956-10-30
465693,SGV_12N_43458,GREGORIAN:CE:1956-10-30
465694,SGV_12N_43459,GREGORIAN:CE:1956-10-30
465695,SGV_12N_43460,GREGORIAN:CE:1956-10-30
465696,SGV_12N_43461,GREGORIAN:CE:1956-10-30
465697,SGV_12N_43462,GREGORIAN:CE:1956-10-30
465698,SGV_12N_43463,GREGORIAN:CE:1956-10-30
465699,SGV_12N_43464,GREGORIAN:CE:1956-10-30
465700,SGV_12N_43465,GREGORIAN:CE:1956-10-30
465701,SGV_12N_43466,GREGORIAN:CE:1956-10-30
465702,SGV_12N_43467,GREGORIAN:CE:1956-11-07
465703,SGV_12N_43468,GREGORIAN:CE:1956-11-07
465704,SGV_12N_43469,GREGORIAN:CE:1956-11-07
465705,SGV_12N_43470,GREGORIAN:CE:1956-11-07
465706,SGV_12N_43471,GREGORIAN:CE:1956-11-07
465707,SGV_12N_43472,GREGORIAN:CE:1956-11-07
465708,SGV_12N_43473,GREGORIAN:CE:1956-11-07
465709,SGV_12N_43474,GREGORIAN:CE:1956-11-07
465710,SGV_12N_43475,GREGORIAN:CE:1956-11-07
465711,SGV_12N_43476,GREGORIAN:CE:1956-11-07
465712,SGV_12N_43477,GREGORIAN:CE:1956-11-07
465713,SGV_12N_43478,GREGORIAN:CE:1956-11-07
465714,SGV_12N_43479,GREGORIAN:CE:1956-11-07
465715,SGV_12N_43480,GREGORIAN:CE:1956-11-07
465716,SGV_12N_43481,GREGORIAN:CE:1956-11-07
465717,SGV_12N_43482,GREGORIAN:CE:1956-11-07
465718,SGV_12N_43483,GREGORIAN:CE:1956-11-07
465719,SGV_12N_43484,GREGORIAN:CE:1956-11-07
465720,SGV_12N_43485,GREGORIAN:CE:1956-11-07
465721,SGV_12N_43486,GREGORIAN:CE:1956-11-07
465722,SGV_12N_43487,GREGORIAN:CE:1956-11-06
465723,SGV_12N_43488,GREGORIAN:CE:1956-11-06
465724,SGV_12N_43489,GREGORIAN:CE:1956-11-06
465725,SGV_12N_43490,GREGORIAN:CE:1956-11-06
465726,SGV_12N_43491,GREGORIAN:CE:1956-11-06
465727,SGV_12N_43492,GREGORIAN:CE:1956-11-06
465728,SGV_12N_43493,GREGORIAN:CE:1956-11-06
465729,SGV_12N_43494,GREGORIAN:CE:1956-11-06
465730,SGV_12N_43495,GREGORIAN:CE:1956-11-06
465731,SGV_12N_43496,GREGORIAN:CE:1956-11-06
465732,SGV_12N_43497,GREGORIAN:CE:1956-11-06
465733,SGV_12N_43498,GREGORIAN:CE:1956-11-06
465734,SGV_12N_43499,GREGORIAN:CE:1956-11-06
465735,SGV_12N_43500,GREGORIAN:CE:1956-11-06
465736,SGV_12N_43501,GREGORIAN:CE:1956-11-06
465737,SGV_12N_43502,GREGORIAN:CE:1956-11-06
465738,SGV_12N_43503,GREGORIAN:CE:1956-11-06
465739,SGV_12N_43504,GREGORIAN:CE:1956-11-06
465740,SGV_12N_43505,GREGORIAN:CE:1956-11-06
465741,SGV_12N_43506,GREGORIAN:CE:1956-11-06
465742,SGV_12N_43507,GREGORIAN:CE:1956-11-06
465743,SGV_12N_43508,GREGORIAN:CE:1956-11-06
465744,SGV_12N_43509,GREGORIAN:CE:1956-11-06
465745,SGV_12N_43510,GREGORIAN:CE:1956-11-06
465746,SGV_12N_43511,GREGORIAN:CE:1956-11-06
465747,SGV_12N_43512,GREGORIAN:CE:1956-11-06
465748,SGV_12N_43513,GREGORIAN:CE:1956-11-06
465749,SGV_12N_43514,GREGORIAN:CE:1956-11-06
465750,SGV_12N_43515,GREGORIAN:CE:1956-11-06
465751,SGV_12N_43516,GREGORIAN:CE:1956-11-06
465752,SGV_12N_43517,GREGORIAN:CE:1956-11-06
465753,SGV_12N_43518,GREGORIAN:CE:1956-11-06
465754,SGV_12N_43519,GREGORIAN:CE:1956-11-06
465755,SGV_12N_43520,GREGORIAN:CE:1956-11-06
465756,SGV_12N_43521,GREGORIAN:CE:1956-11-06
465757,SGV_12N_43522,GREGORIAN:CE:1956-11-06
465758,SGV_12N_43523,GREGORIAN:CE:1956-11-06
465759,SGV_12N_43524,GREGORIAN:CE:1956-11-06
465760,SGV_12N_43525,GREGORIAN:CE:1956-11
465761,SGV_12N_43526,GREGORIAN:CE:1956-11
465762,SGV_12N_43527,GREGORIAN:CE:1956-11
465763,SGV_12N_43528,GREGORIAN:CE:1956-11
465764,SGV_12N_43529,GREGORIAN:CE:1956-11
465765,SGV_12N_43530,GREGORIAN:CE:1956-11
465766,SGV_12N_43531,GREGORIAN:CE:1956-11
465767,SGV_12N_43532,GREGORIAN:CE:1956-11
465768,SGV_12N_43533,GREGORIAN:CE:1956-11
465769,SGV_12N_43534,GREGORIAN:CE:1956-11
465770,SGV_12N_43535,GREGORIAN:CE:1956-11
465771,SGV_12N_43536,GREGORIAN:CE:1956-11
465772,SGV_12N_43537,GREGORIAN:CE:1956-11
465773,SGV_12N_43538,GREGORIAN:CE:1956-11-21
465774,SGV_12N_43539,GREGORIAN:CE:1956-11-21
465775,SGV_12N_43540,GREGORIAN:CE:1956-11-21
465776,SGV_12N_43541,GREGORIAN:CE:1956-11-21
465777,SGV_12N_43542,GREGORIAN:CE:1956-11-21
465778,SGV_12N_43543,GREGORIAN:CE:1956-11-21
465779,SGV_12N_43544,GREGORIAN:CE:1956-11-21
465780,SGV_12N_43545,GREGORIAN:CE:1956-11-21
465781,SGV_12N_43546,GREGORIAN:CE:1956-11-21
465782,SGV_12N_43547,GREGORIAN:CE:1956-11-21
465783,SGV_12N_43548,GREGORIAN:CE:1956-11-21
465784,SGV_12N_43549,GREGORIAN:CE:1956-11-21
465785,SGV_12N_43550,GREGORIAN:CE:1956-11-21
465786,SGV_12N_43551,GREGORIAN:CE:1956-11-21
465787,SGV_12N_43552,GREGORIAN:CE:1956-11-21
465788,SGV_12N_43553,GREGORIAN:CE:1956-11-21
465789,SGV_12N_43554,GREGORIAN:CE:1956-11-21
465790,SGV_12N_43555,GREGORIAN:CE:1956-11-21
465791,SGV_12N_43556,GREGORIAN:CE:1956-11-21
465792,SGV_12N_43557,GREGORIAN:CE:1956-11-21
465793,SGV_12N_43558,GREGORIAN:CE:1956-11-21
465794,SGV_12N_43559,GREGORIAN:CE:1956-11-21
465795,SGV_12N_43560,GREGORIAN:CE:1956-11-21
465796,SGV_12N_43561,GREGORIAN:CE:1956-11-21
465797,SGV_12N_43562,GREGORIAN:CE:1956-11-21
465798,SGV_12N_43563,GREGORIAN:CE:1956-11-21
465799,SGV_12N_43564,GREGORIAN:CE:1956-11-21
465800,SGV_12N_43565,GREGORIAN:CE:1956-11-21
465801,SGV_12N_43566,GREGORIAN:CE:1956-11-21
465802,SGV_12N_43567,GREGORIAN:CE:1956-11-21
465803,SGV_12N_43568,GREGORIAN:CE:1956-11-21
465804,SGV_12N_43569,GREGORIAN:CE:1956
465805,SGV_12N_43570,GREGORIAN:CE:1956
465806,SGV_12N_43571,GREGORIAN:CE:1956
465807,SGV_12N_43572,
465808,SGV_12N_43573,GREGORIAN:CE:1956
465809,SGV_12N_43574,GREGORIAN:CE:1956
465810,SGV_12N_43575,GREGORIAN:CE:1956
465811,SGV_12N_43576,GREGORIAN:CE:1956
465812,SGV_12N_43577,GREGORIAN:CE:1956
465813,SGV_12N_43578,GREGORIAN:CE:1956
465814,SGV_12N_43579,GREGORIAN:CE:1956
465815,SGV_12N_43580,GREGORIAN:CE:1956
465816,SGV_12N_43581,GREGORIAN:CE:1956
465817,SGV_12N_43582,GREGORIAN:CE:1956
465818,SGV_12N_43583,GREGORIAN:CE:1956
465819,SGV_12N_43584,GREGORIAN:CE:1956
465820,SGV_12N_43585,GREGORIAN:CE:1956
465821,SGV_12N_43586,GREGORIAN:CE:1956
465822,SGV_12N_43587,GREGORIAN:CE:1956
465823,SGV_12N_43588,GREGORIAN:CE:1956
465824,SGV_12N_43589,GREGORIAN:CE:1956
465825,SGV_12N_43590,GREGORIAN:CE:1956
465826,SGV_12N_43591,GREGORIAN:CE:1956
465827,SGV_12N_43592,GREGORIAN:CE:1956
465828,SGV_12N_43593,GREGORIAN:CE:1956
465829,SGV_12N_43594,GREGORIAN:CE:1956
465830,SGV_12N_43595,GREGORIAN:CE:1956
465831,SGV_12N_43596,GREGORIAN:CE:1956
465832,SGV_12N_43597,GREGORIAN:CE:1956
465833,SGV_12N_43598,GREGORIAN:CE:1956
465834,SGV_12N_43599,GREGORIAN:CE:1956
465835,SGV_12N_43600,GREGORIAN:CE:1956
465836,SGV_12N_43601,GREGORIAN:CE:1956
465837,SGV_12N_43602,GREGORIAN:CE:1956-12-15
465838,SGV_12N_43603,GREGORIAN:CE:1956-12-15
465839,SGV_12N_43604,GREGORIAN:CE:1956
465840,SGV_12N_43605,GREGORIAN:CE:1956
465841,SGV_12N_43606,GREGORIAN:CE:1956
465842,SGV_12N_43607,GREGORIAN:CE:1956
465843,SGV_12N_43608,GREGORIAN:CE:1956
465844,SGV_12N_43609,GREGORIAN:CE:1956
465845,SGV_12N_43610,GREGORIAN:CE:1956
465846,SGV_12N_43611,GREGORIAN:CE:1956
465847,SGV_12N_43612,GREGORIAN:CE:1956
465848,SGV_12N_43613,GREGORIAN:CE:1956
465849,SGV_12N_43614,GREGORIAN:CE:1956
465850,SGV_12N_43615,GREGORIAN:CE:1956
465851,SGV_12N_43616,GREGORIAN:CE:1956
465852,SGV_12N_43617,GREGORIAN:CE:1956
465853,SGV_12N_43618,GREGORIAN:CE:1956
465854,SGV_12N_43619,GREGORIAN:CE:1956
465855,SGV_12N_43620,GREGORIAN:CE:1956
465856,SGV_12N_43621,GREGORIAN:CE:1956
465857,SGV_12N_43622,GREGORIAN:CE:1956
465858,SGV_12N_43623,GREGORIAN:CE:1956
465859,SGV_12N_43624,GREGORIAN:CE:1957-01-21
465860,SGV_12N_43625,GREGORIAN:CE:1957-01-21
465861,SGV_12N_43626,GREGORIAN:CE:1957-01-21
465862,SGV_12N_43627,GREGORIAN:CE:1957-01-21
465863,SGV_12N_43628,GREGORIAN:CE:1957-01-21
465864,SGV_12N_43629,GREGORIAN:CE:1957-01-21
465865,SGV_12N_43630,GREGORIAN:CE:1957-01-21
465866,SGV_12N_43631,GREGORIAN:CE:1957-01-21
465867,SGV_12N_43632,GREGORIAN:CE:1957-01-21
465868,SGV_12N_43633,GREGORIAN:CE:1957-01-21
465869,SGV_12N_43634,GREGORIAN:CE:1957-01-21
465870,SGV_12N_43635,GREGORIAN:CE:1957-01-21
465871,SGV_12N_43636,GREGORIAN:CE:1957-01-21
